ad,ed,foldenauer,morales,stringer,mcguire,wiley,prince,chang,garcia,adams,wright jr,donovan,yang,taylor,writein
45,40,3,1,1,0,10,0,0,9,44,0,1,11,0,0
45,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45,42,0,1,3,0,6,1,0,12,22,0,3,25,0,0
45,43,0,0,0,0,1,0,0,4,1,0,1,2,0,0
45,44,2,0,3,2,10,0,4,4,10,0,0,39,1,0
45,45,4,6,3,1,11,0,0,5,37,0,2,14,1,0
45,46,2,4,7,4,15,2,2,8,53,0,4,14,0,0
45,47,0,0,1,3,1,0,0,0,4,0,0,3,0,0
45,48,1,2,2,0,7,0,0,12,7,0,5,18,0,1
45,49,0,0,0,0,0,0,0,3,2,0,0,7,0,0
45,50,3,0,3,0,9,1,1,21,23,0,2,17,0,0
45,51,0,1,5,0,5,0,2,7,8,0,4,27,0,1
45,52,0,0,0,0,5,0,0,3,3,0,0,3,0,0
45,53,1,2,6,2,4,0,1,9,12,1,0,13,0,0
45,54,0,2,3,0,5,0,0,8,12,0,1,14,0,1
45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,56,2,1,5,0,10,0,1,15,19,0,2,29,0,0
45,57,0,0,13,1,3,0,1,10,24,0,0,15,0,1
45,58,2,0,7,2,13,0,0,23,10,0,1,22,0,0
45,59,1,2,6,2,6,0,1,9,25,0,5,8,0,0
45,60,3,6,8,0,10,0,0,8,37,1,5,16,0,0
45,61,0,0,4,1,6,0,0,2,22,0,0,5,1,0
45,62,3,6,9,1,3,0,3,10,30,0,3,13,0,0
45,63,1,3,6,2,4,0,1,8,6,0,0,13,0,0
45,64,3,0,5,0,3,0,0,4,8,1,2,11,1,0
45,65,0,2,5,0,6,2,0,2,9,1,0,10,0,0
45,66,0,1,6,2,5,1,0,6,16,0,2,16,0,1
45,67,1,2,4,0,3,0,0,4,12,0,0,14,0,0
45,68,1,0,5,0,4,0,0,13,40,0,1,16,0,1
45,69,2,1,6,1,0,0,0,13,64,0,0,20,0,0
45,70,0,1,17,0,9,1,0,19,21,0,0,12,0,0
45,71,1,3,4,1,4,0,0,8,8,0,1,7,0,0
45,72,0,0,7,1,1,0,0,10,12,1,2,6,0,0
45,73,6,1,4,0,7,0,1,7,17,0,1,19,0,0
45,74,3,0,3,0,1,0,0,6,21,0,0,15,0,0
45,75,0,2,6,2,8,0,0,17,23,0,2,15,0,1
45,76,1,0,3,1,3,0,0,2,30,0,0,21,0,0
45,77,3,1,7,1,4,0,0,7,21,0,2,10,0,0
45,78,2,0,8,0,8,1,2,11,38,1,2,20,0,2
45,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,0,3,1,6,0,0,8,25,0,7,20,0,0
46,2,0,3,5,0,18,0,0,18,33,0,4,13,0,0
46,3,0,0,1,0,9,2,1,6,26,0,1,7,0,0
46,4,1,1,10,5,15,2,0,5,101,1,2,8,0,0
46,5,2,3,4,1,13,0,0,3,76,0,0,18,1,0
46,6,2,4,2,2,13,0,0,3,53,0,4,6,0,0
46,7,1,2,1,2,2,0,0,1,19,0,0,1,0,0
46,8,0,2,1,1,1,0,1,1,27,1,1,6,0,0
46,9,5,3,1,3,24,0,0,3,90,2,5,29,0,0
46,10,2,7,2,4,18,0,0,6,92,1,2,14,0,2
46,11,6,5,9,2,3,0,1,2,37,1,2,13,0,0
46,12,5,1,3,6,16,0,2,8,78,1,3,24,2,0
46,13,3,4,4,4,14,0,1,1,70,0,2,5,3,0
46,14,5,5,2,2,10,0,0,4,73,0,1,23,1,0
46,15,1,4,0,2,12,0,0,2,50,0,1,18,0,0
46,16,2,7,4,2,9,1,1,7,33,0,1,24,0,0
46,17,2,1,5,0,3,0,0,3,13,0,4,9,0,1
46,18,3,0,3,0,3,0,0,6,10,0,1,4,0,0
46,19,1,0,11,1,4,1,2,19,19,0,1,24,0,1
46,20,1,0,5,1,8,0,1,10,10,0,1,13,0,0
46,21,1,2,11,2,6,0,1,7,26,1,1,19,0,1
46,22,4,1,12,2,3,0,2,12,17,0,1,13,1,3
46,23,2,0,12,1,4,0,0,16,16,0,5,9,2,1
46,24,1,1,11,1,7,0,0,12,26,0,4,22,0,0
46,25,4,2,6,3,3,0,2,16,23,0,1,27,1,0
46,26,1,0,13,2,11,0,4,14,32,0,2,17,0,0
46,27,2,1,11,2,6,1,1,8,35,1,2,17,0,1
46,28,0,0,13,0,4,0,0,10,27,2,2,9,2,0
46,29,1,1,8,0,4,0,0,10,27,0,4,6,2,1
46,30,5,1,7,0,4,1,0,10,29,1,6,30,0,1
46,31,3,8,6,0,46,3,3,39,36,0,4,27,0,0
46,32,4,6,2,2,22,1,0,3,70,3,4,6,0,0
46,33,1,1,2,1,15,0,1,2,77,0,1,33,0,0
46,34,0,9,9,3,27,2,2,21,18,0,2,11,0,0
46,35,1,3,2,1,3,0,0,13,6,0,2,8,1,1
46,36,1,0,5,1,7,1,2,19,12,0,1,35,0,0
46,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,38,0,0,2,1,0,0,0,3,6,0,0,1,0,0
46,39,0,0,3,0,1,0,0,0,6,0,0,0,0,0
46,40,1,2,0,0,5,0,0,1,2,0,3,15,0,0
46,41,0,4,18,4,25,0,1,62,29,0,3,20,0,0
46,42,0,0,2,2,17,0,0,6,9,0,1,44,1,0
46,43,1,3,2,2,6,0,0,13,19,0,1,16,1,0
46,44,1,1,1,0,7,1,0,7,11,0,0,8,0,1
46,45,1,3,5,1,10,0,0,6,7,3,0,6,0,0
46,46,1,0,2,0,6,0,0,6,11,0,1,14,1,0
46,47,0,1,6,3,9,0,1,20,17,0,2,36,0,0
46,48,0,0,1,1,14,1,1,5,8,0,0,5,0,0
46,49,0,12,12,2,35,0,3,48,20,0,2,20,0,0
46,50,1,7,8,1,13,0,1,31,32,0,3,27,0,0
46,51,0,2,7,10,20,1,0,57,33,0,5,24,1,1
46,52,2,2,6,0,9,0,4,16,25,0,3,26,2,0
46,53,0,2,7,2,32,1,1,32,33,0,1,15,0,0
46,54,0,6,7,0,32,1,2,48,17,0,2,13,0,0
46,55,0,3,12,1,25,0,0,26,16,0,1,17,1,2
46,56,1,6,5,1,19,0,2,20,13,0,2,13,0,0
46,57,1,2,7,2,23,1,2,16,19,0,3,6,0,0
46,58,0,5,18,0,35,0,0,43,20,0,1,26,1,0
46,59,2,7,8,6,36,2,2,29,29,0,6,28,1,0
46,60,0,3,15,6,28,1,1,70,38,1,5,12,0,0
46,61,0,1,3,0,10,0,1,28,18,0,3,10,0,0
46,62,0,4,14,3,31,1,0,53,39,1,7,22,0,1
46,63,0,6,15,4,25,0,4,52,31,0,7,21,0,1
46,64,0,3,13,3,43,0,2,53,28,0,4,24,0,1
46,65,0,6,13,2,39,1,1,54,26,0,5,19,1,0
46,66,1,2,3,0,14,0,2,25,24,0,3,31,0,0
46,67,0,5,5,0,16,0,2,23,20,0,2,25,0,0
46,68,0,1,0,0,1,0,0,2,0,0,0,0,0,0
46,69,1,3,9,1,13,0,2,26,21,0,2,14,0,0
46,70,1,1,3,1,12,1,1,14,13,0,1,25,0,0
46,71,0,2,4,0,26,1,0,28,21,0,1,29,0,0
46,72,1,6,10,3,20,0,3,36,23,0,7,17,0,0
46,73,1,0,6,1,3,0,0,15,17,0,1,2,0,0
46,74,0,0,2,0,4,0,0,3,2,0,2,2,0,0
46,75,1,2,9,5,27,1,1,72,37,1,4,18,1,0
46,76,1,2,10,4,20,0,0,37,25,0,5,15,0,0
46,77,1,5,7,0,4,0,0,7,11,0,0,8,0,2
46,78,0,5,5,2,18,0,1,32,25,0,0,14,0,0
46,79,0,3,4,1,12,0,0,20,21,0,1,20,0,2
46,80,1,2,4,1,13,1,4,7,63,0,2,17,3,2
46,81,0,1,6,1,1,0,0,4,5,0,0,5,0,0
46,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,0,6,3,0,3,0,1,13,20,0,0,43,0,1
47,2,1,2,5,0,12,0,1,7,9,0,3,35,0,0
47,3,1,0,4,2,1,1,0,9,6,0,0,50,0,0
47,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
47,5,1,0,13,2,8,0,0,17,11,0,2,43,1,1
47,6,2,1,7,0,13,1,0,14,17,0,1,39,0,1
47,7,2,3,4,0,15,1,1,9,16,0,2,43,0,0
47,8,0,2,9,0,10,0,0,13,15,0,1,55,0,1
47,9,2,0,8,1,10,0,0,11,14,0,3,24,0,1
47,10,1,1,1,0,4,0,0,1,3,0,0,3,0,2
47,11,0,3,7,2,3,0,0,8,15,0,1,20,1,0
47,12,0,3,3,0,12,0,0,10,13,0,3,24,0,0
47,13,1,3,10,0,6,0,0,10,17,0,1,42,2,0
47,14,0,1,4,0,15,0,0,11,20,0,1,42,1,1
47,15,6,5,6,1,6,0,1,7,23,0,2,14,1,0
47,16,1,3,4,0,7,0,2,6,12,0,2,33,0,0
47,17,1,2,2,0,10,1,1,11,14,0,4,32,1,0
47,18,2,1,7,3,3,0,2,10,15,0,2,28,0,1
47,19,0,0,2,0,1,1,0,1,6,0,0,3,0,0
47,20,0,3,4,1,7,0,1,6,12,0,1,26,1,0
47,21,2,5,5,0,8,0,1,10,25,0,3,43,2,0
47,22,0,0,2,0,5,0,0,16,2,0,2,24,0,1
47,23,4,2,4,2,14,2,1,10,9,0,2,41,2,0
47,24,1,4,4,0,15,0,1,8,11,0,2,35,0,0
47,25,1,0,4,2,15,0,1,15,16,0,1,46,0,1
47,26,1,0,5,0,8,0,2,8,19,2,1,43,0,0
47,27,3,5,6,1,9,0,2,24,24,0,1,67,0,0
47,28,1,3,4,0,9,0,2,13,10,0,1,35,1,1
47,29,0,2,4,1,7,0,0,13,17,0,0,39,0,2
47,30,2,4,8,1,7,1,0,14,23,0,1,58,0,1
47,31,0,11,4,4,20,0,2,15,18,0,4,43,0,0
47,32,0,0,0,1,4,0,0,3,9,0,0,7,0,1
47,33,0,2,3,1,1,0,0,3,8,0,2,18,0,0
47,34,0,0,1,0,4,0,0,11,6,0,0,22,0,0
47,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,36,0,1,3,1,6,0,0,2,5,0,4,28,0,0
47,37,0,0,1,0,8,0,1,8,9,0,1,31,0,0
47,38,0,0,2,0,4,0,0,8,6,0,1,6,0,0
47,39,0,0,2,0,6,0,0,5,3,0,0,33,0,0
47,40,1,1,1,1,4,0,0,5,8,0,0,26,0,0
47,41,5,4,9,0,15,0,1,11,19,0,2,51,0,0
47,42,0,0,1,0,0,0,0,0,3,0,0,15,0,0
47,43,1,2,2,1,13,0,1,6,18,0,1,66,0,0
47,44,0,5,3,1,11,0,0,7,13,1,1,70,0,0
47,45,1,2,6,1,4,0,0,11,6,0,1,44,0,0
47,46,3,0,9,0,5,0,2,11,7,0,0,24,0,1
47,47,0,5,5,1,4,1,3,5,21,0,1,33,1,0
47,48,2,1,7,2,7,0,3,13,17,0,3,26,1,1
47,49,4,4,2,1,9,2,0,5,13,0,2,47,1,1
47,50,1,4,1,1,9,0,2,6,4,0,0,47,0,0
47,51,1,4,5,0,4,0,0,7,13,0,1,43,0,1
47,52,0,2,2,0,7,0,1,16,3,0,0,29,0,0
47,53,2,3,1,0,7,1,0,2,34,0,0,9,2,0
47,54,0,3,0,3,12,0,0,3,53,1,1,13,0,0
47,55,3,4,7,0,17,1,1,11,21,0,1,63,1,0
47,56,1,1,3,0,6,1,0,9,7,0,1,40,2,0
47,57,1,0,19,1,11,0,1,13,24,0,9,19,0,0
47,58,1,0,7,0,6,0,2,15,13,0,4,14,0,0
47,59,2,5,9,1,2,0,0,8,26,0,2,27,0,1
47,60,0,0,3,0,3,0,0,2,1,0,0,4,0,0
47,61,4,1,0,3,2,1,4,2,9,0,3,46,0,0
47,62,1,0,5,2,8,0,0,15,12,0,5,37,0,1
47,63,2,4,7,0,6,0,1,7,15,0,1,29,0,1
47,64,1,2,4,3,9,0,1,3,7,2,3,21,1,0
47,65,1,1,3,0,11,0,0,10,11,0,1,28,0,0
47,66,0,0,3,0,4,0,3,4,5,0,2,15,0,0
47,67,1,2,3,0,2,0,1,5,8,0,1,37,0,1
47,68,0,1,1,0,1,0,1,3,5,0,1,14,0,0
47,69,1,7,8,2,7,0,3,4,15,0,0,46,0,1
47,70,0,0,0,0,1,1,0,4,4,1,1,34,0,0
47,71,0,1,0,0,4,2,2,18,10,1,1,44,0,0
47,72,0,1,3,0,12,0,1,7,7,0,0,21,0,0
47,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,0,0,0,0,7,0,1,1,2,0,1,18,0,0
48,2,1,1,0,0,0,0,0,1,6,0,0,17,0,0
48,3,0,0,1,1,3,0,0,1,50,0,1,67,0,1
48,4,0,2,2,0,3,0,1,5,44,0,1,51,0,2
48,5,1,1,3,0,4,1,0,3,35,0,0,113,0,1
48,6,1,2,0,4,0,0,0,2,42,0,0,58,0,0
48,7,0,0,0,1,1,0,0,4,48,0,1,72,1,0
48,8,0,0,0,0,0,0,0,2,9,0,0,7,0,0
48,9,1,2,4,1,4,2,1,4,58,0,1,98,1,0
48,10,3,0,5,1,2,1,0,4,38,1,0,106,1,1
48,11,2,3,3,0,3,0,0,3,48,0,0,130,0,1
48,12,1,2,1,1,2,1,0,3,20,0,0,131,3,0
48,13,0,0,2,3,4,0,3,2,45,0,1,96,1,2
48,14,1,0,3,2,0,1,0,2,42,0,1,100,0,0
48,15,1,2,5,1,3,0,0,1,53,0,1,122,0,0
48,16,1,0,2,0,0,0,0,3,49,0,0,77,1,0
48,17,0,0,3,1,2,0,1,3,48,0,0,96,0,1
48,18,0,1,3,0,1,0,0,2,57,0,1,168,0,1
48,19,6,2,3,0,3,0,1,2,45,1,0,164,3,0
48,20,1,0,3,1,0,0,0,4,33,0,0,84,0,0
48,21,1,0,1,0,1,1,0,4,56,0,0,128,0,0
48,22,2,1,0,1,1,0,0,2,28,1,0,106,1,2
48,23,1,0,8,3,3,0,0,4,61,0,0,103,0,0
48,24,0,0,1,2,0,0,1,6,75,0,1,119,0,1
48,25,1,0,1,1,1,1,0,4,52,0,0,110,1,2
48,26,0,0,1,2,4,0,1,1,73,0,2,128,0,2
48,27,0,0,0,0,2,0,1,3,69,1,0,124,0,1
48,28,0,1,4,5,3,0,0,11,57,0,2,67,1,0
48,29,0,0,3,0,0,0,0,4,44,0,0,68,0,1
48,30,2,2,5,0,0,0,1,3,56,1,3,120,0,0
48,31,0,0,2,1,0,0,1,3,33,0,0,67,0,2
48,32,5,0,1,1,3,0,0,5,57,0,0,99,0,0
48,33,1,0,3,4,3,0,0,1,16,0,0,40,0,0
48,34,0,2,7,0,3,0,0,3,10,0,1,18,0,2
48,35,0,0,0,1,0,0,0,3,1,0,0,7,0,0
48,36,2,1,5,1,12,1,0,10,21,0,3,25,1,0
48,37,0,0,7,0,15,0,2,4,13,0,1,56,1,0
48,38,0,1,2,0,7,1,0,5,22,0,4,20,0,3
48,39,1,0,1,1,0,0,0,7,32,0,0,51,1,0
48,40,0,2,2,0,9,0,1,8,62,0,3,42,0,0
48,41,0,1,0,0,1,0,0,3,27,0,0,19,0,0
48,42,0,1,3,2,2,1,1,10,59,0,1,16,0,0
48,43,1,2,3,1,18,0,1,11,24,0,1,44,0,0
48,44,2,1,3,0,9,0,2,7,12,0,2,24,0,0
48,45,0,1,0,0,9,0,0,5,28,0,0,8,0,0
48,46,1,0,10,1,2,0,1,9,51,1,1,18,0,1
48,47,4,2,8,2,13,0,0,11,54,1,0,28,1,0
48,48,0,1,4,0,2,0,0,4,79,0,0,22,0,1
48,49,0,0,2,0,8,0,0,0,17,0,0,6,1,0
48,50,0,1,1,0,0,0,0,5,70,0,0,13,0,0
48,51,0,0,0,3,1,0,0,7,43,0,2,14,0,0
48,52,0,0,4,1,1,0,0,5,60,2,0,13,0,0
48,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,54,1,9,6,1,7,1,1,18,70,0,0,21,0,0
48,55,0,3,4,0,11,0,2,10,97,1,1,25,0,1
48,56,0,7,11,5,20,0,0,8,129,0,1,21,0,0
48,57,3,3,3,1,9,0,0,5,20,0,0,3,0,0
48,58,0,0,1,2,6,0,0,3,75,0,1,20,0,0
48,59,1,1,6,2,2,0,2,7,112,0,1,19,0,0
48,60,0,1,4,0,3,0,1,1,60,0,1,23,0,0
48,61,0,0,4,3,6,0,0,4,52,0,1,13,0,0
48,62,2,4,14,2,29,2,1,11,68,0,2,24,0,0
48,63,2,1,4,4,15,1,1,17,83,0,1,23,0,0
48,64,0,1,0,1,4,1,0,6,48,1,0,10,0,0
48,65,1,2,6,0,3,1,1,6,24,1,1,9,0,0
48,66,0,0,2,0,0,0,0,2,50,1,1,6,0,0
48,67,0,0,0,0,6,0,0,1,12,0,0,9,0,1
48,68,0,0,1,0,0,0,0,0,2,0,0,0,0,0
48,69,0,0,0,0,0,0,0,0,0,0,0,2,0,0
48,70,1,0,10,3,15,0,0,15,111,0,0,33,0,0
48,71,0,0,1,1,1,0,0,1,20,0,0,116,1,0
48,72,1,0,1,3,3,0,0,2,30,0,0,130,1,3
49,1,1,2,5,0,17,1,3,13,16,1,6,49,0,0
49,2,1,1,1,0,5,0,1,3,8,1,3,18,0,0
49,3,1,3,1,1,5,0,1,1,12,0,0,36,0,0
49,4,0,5,2,0,17,2,1,15,20,0,0,41,0,0
49,5,0,3,2,0,7,0,0,4,10,0,1,55,0,0
49,6,0,1,2,0,1,0,1,5,1,0,0,23,0,0
49,7,0,0,0,0,4,0,1,5,3,0,0,15,0,0
49,8,0,1,2,0,14,0,4,8,15,0,1,35,0,1
49,9,2,2,2,2,6,1,1,7,8,0,0,62,0,0
49,10,2,3,3,0,11,1,2,4,6,0,0,52,0,0
49,11,0,1,1,1,0,0,1,4,0,0,1,22,0,0
49,12,0,4,1,2,4,0,0,3,8,0,0,16,0,0
49,13,0,0,1,0,5,1,0,8,6,0,2,11,0,0
49,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,16,1,2,1,1,10,0,5,6,9,2,3,37,0,0
49,17,0,3,4,0,4,2,0,13,17,0,2,62,3,1
49,18,0,0,1,0,0,0,0,0,2,0,1,8,0,0
49,19,0,4,3,0,10,0,1,8,20,0,0,49,0,1
49,20,1,1,0,1,5,1,2,5,5,0,0,47,0,0
49,21,4,2,2,3,6,1,1,6,12,2,3,36,0,0
49,22,0,5,3,1,10,0,1,16,11,0,2,61,2,0
49,23,1,5,5,0,10,0,3,9,19,0,3,24,1,0
49,24,0,0,8,1,8,0,1,14,16,0,2,32,0,0
49,25,4,2,8,0,9,0,1,8,16,0,4,49,0,1
49,26,1,0,3,1,5,0,1,11,10,0,2,46,0,0
49,27,0,0,2,0,3,0,5,10,6,0,1,28,0,0
49,28,1,1,3,2,10,0,1,9,11,0,2,26,0,0
49,29,0,1,2,1,3,0,0,2,0,0,0,17,0,0
49,30,0,3,5,0,1,0,1,1,5,0,0,28,1,0
49,31,1,0,2,0,3,0,1,8,10,0,0,26,0,0
49,32,1,4,3,1,14,0,0,3,5,0,0,12,1,0
49,33,0,0,1,0,1,0,0,4,6,0,0,12,0,0
49,34,0,3,0,0,2,0,1,4,6,0,0,13,1,0
49,35,0,0,5,1,4,1,1,11,14,0,1,51,0,0
49,36,1,0,0,0,2,0,2,6,3,0,0,10,0,0
49,37,5,4,9,0,11,0,2,22,19,0,0,44,0,1
49,38,0,2,3,0,5,0,1,6,16,0,1,33,0,0
49,39,1,0,3,2,14,0,2,10,12,0,0,42,1,0
49,40,0,2,2,0,8,0,1,7,23,0,2,54,0,0
49,41,0,5,16,2,9,0,1,11,10,0,3,41,0,1
49,42,1,5,4,0,6,0,1,4,18,0,0,23,0,0
49,43,1,0,3,0,2,1,0,8,10,0,1,26,0,0
49,44,2,1,2,0,3,0,0,6,6,0,0,11,0,0
49,45,0,0,1,0,4,0,0,4,3,0,0,13,0,0
49,46,0,1,0,1,0,0,0,0,6,0,0,8,0,0
49,47,1,2,6,2,17,1,1,16,17,0,1,29,0,0
49,48,0,0,4,0,9,0,0,13,24,0,3,38,0,0
49,49,0,0,4,1,3,1,1,15,14,0,3,37,0,0
49,50,4,1,2,0,5,0,1,12,23,0,0,46,0,2
49,51,1,3,3,1,0,0,1,16,19,0,2,27,0,0
49,52,0,2,3,3,7,0,3,13,21,0,1,25,0,1
49,53,0,5,5,1,7,0,0,29,27,2,3,25,0,3
49,54,0,1,0,1,14,0,1,12,10,0,0,30,0,0
49,55,0,2,0,0,7,0,1,5,9,0,0,28,1,0
49,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,57,0,0,1,0,2,0,0,0,17,0,1,27,0,0
49,58,1,1,3,3,13,0,2,4,7,0,1,27,0,1
49,59,1,8,4,0,9,0,3,14,12,0,2,37,0,0
49,60,0,0,1,0,0,0,0,0,3,0,0,3,0,0
49,61,1,1,3,1,19,0,2,7,7,0,1,48,0,0
49,62,1,1,2,0,7,0,2,16,9,0,5,52,0,0
49,63,0,2,5,3,6,0,1,22,11,0,2,24,0,0
49,64,1,2,2,1,2,0,0,6,7,0,1,27,1,0
49,65,0,4,7,1,10,2,1,11,9,0,5,20,0,0
49,66,2,2,1,1,6,1,1,11,21,0,0,29,1,0
49,67,1,1,0,0,6,0,2,10,13,0,1,16,0,0
49,68,0,0,0,0,5,0,0,3,4,0,0,26,0,0
49,69,0,1,4,0,9,0,2,13,12,0,1,25,0,0
49,70,1,4,4,1,11,0,0,12,17,0,1,63,1,0
49,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,0,2,2,0,10,1,0,10,62,0,0,112,0,0
50,2,1,6,11,6,58,0,0,66,15,0,4,19,0,0
50,3,3,9,19,3,185,4,2,98,34,0,2,25,1,1
50,4,0,4,3,1,89,3,2,25,9,1,2,10,1,0
50,5,0,16,10,3,155,5,2,62,25,0,3,26,1,1
50,6,1,8,5,3,137,6,4,55,9,1,4,15,0,0
50,7,0,8,5,2,94,3,0,43,27,0,5,17,0,0
50,8,1,10,7,3,162,4,3,75,10,0,1,16,0,3
50,9,1,8,6,1,141,2,3,68,20,0,2,12,0,0
50,10,0,6,5,3,133,8,5,57,13,0,0,18,0,3
50,11,0,6,5,2,9,1,0,5,57,1,1,80,0,2
50,12,0,10,10,0,113,6,1,45,9,0,2,11,0,0
50,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0
50,14,1,4,4,2,16,0,0,4,51,2,0,1,0,0
50,15,0,5,8,0,75,3,2,34,13,1,4,17,0,1
50,16,1,6,3,1,13,0,3,14,80,0,2,9,1,0
50,17,1,4,4,2,67,1,2,22,61,0,1,14,0,0
50,18,0,7,8,0,113,2,1,34,8,0,2,8,0,0
50,19,0,9,14,3,152,0,6,65,10,0,2,20,0,1
50,20,0,2,8,6,105,2,1,73,22,0,4,12,0,0
50,21,1,5,10,3,153,3,1,58,18,1,2,21,0,0
50,22,0,3,2,5,91,3,0,44,8,0,0,14,0,0
50,23,0,0,0,1,16,0,0,7,2,0,0,3,0,0
50,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,25,0,6,1,0,42,0,0,26,5,0,1,6,0,0
50,26,0,11,12,1,138,1,3,91,28,0,8,33,0,1
50,27,0,6,10,3,144,0,5,92,19,0,6,13,0,0
50,28,1,8,12,2,150,2,8,53,18,0,5,18,0,0
50,29,0,3,10,6,112,4,0,64,23,0,4,9,0,0
50,30,0,12,7,1,146,3,2,59,16,0,6,11,0,0
50,31,0,12,3,0,124,5,1,36,14,0,3,9,1,0
50,32,1,5,5,4,135,3,1,58,11,0,0,12,0,0
50,33,0,9,5,2,161,4,0,67,11,0,5,15,1,1
50,34,2,7,12,4,136,5,4,49,9,0,2,12,1,0
50,35,0,9,8,2,141,1,4,71,15,0,4,13,0,0
50,36,0,5,4,7,56,0,3,75,16,0,3,33,0,0
50,37,0,2,7,6,68,1,0,71,25,0,0,31,0,0
50,38,0,4,11,4,86,2,0,65,16,0,2,21,0,1
50,39,0,4,1,4,93,1,1,77,18,0,2,21,0,0
50,40,0,12,6,3,106,2,2,74,13,0,2,21,0,0
50,41,2,7,15,2,124,3,2,59,13,0,6,15,0,0
50,42,0,11,9,0,146,6,3,63,19,0,4,12,1,0
50,43,0,5,5,3,86,1,2,51,17,0,4,21,0,0
50,44,0,6,10,2,103,2,2,56,6,0,4,10,0,0
50,45,0,1,1,0,14,0,2,16,7,0,0,1,0,0
50,46,0,5,15,7,109,1,3,71,24,0,4,21,0,0
50,47,0,9,4,8,91,1,0,76,11,0,4,25,0,0
50,48,0,6,3,7,93,4,2,61,63,1,4,193,1,3
50,49,0,3,3,3,48,1,1,21,13,0,1,8,0,0
50,50,1,8,8,2,83,1,0,37,17,0,4,18,0,0
50,51,0,5,5,1,55,2,1,30,29,0,3,13,1,0
50,52,0,9,3,2,58,2,2,33,30,1,2,14,1,0
50,53,0,11,7,2,56,2,0,37,20,0,3,19,0,0
50,54,1,8,2,3,36,0,1,23,23,0,0,22,0,0
50,55,0,0,2,0,12,0,0,14,12,0,0,28,0,0
50,56,0,2,1,0,17,1,0,9,9,0,1,16,0,0
50,57,0,1,2,0,3,0,0,4,20,0,0,34,2,0
50,58,0,1,1,1,3,0,1,3,21,0,0,51,0,1
50,59,0,3,2,1,56,3,3,24,48,0,2,58,1,2
50,60,0,1,1,0,27,0,1,6,32,2,1,85,0,0
50,61,0,6,4,1,5,1,4,8,81,0,10,92,3,3
50,62,4,4,3,2,6,0,0,1,54,0,2,39,2,0
50,63,0,4,4,4,12,1,1,8,81,0,0,91,1,3
50,64,1,2,1,0,3,0,1,1,40,0,1,98,1,2
50,65,0,1,0,0,5,0,0,2,25,0,0,93,0,1
50,66,2,3,1,0,0,0,0,1,51,0,0,180,1,1
50,67,0,0,1,1,2,1,0,0,29,0,0,80,0,2
50,68,0,5,2,0,4,0,0,3,54,0,0,68,0,0
50,69,0,0,3,1,2,0,1,0,70,1,1,120,1,0
50,70,0,0,1,1,2,0,2,2,38,1,0,122,2,1
50,71,0,0,0,0,0,0,0,1,20,0,0,58,0,0
50,72,0,0,3,1,10,1,0,0,51,0,1,104,1,1
50,73,0,0,0,0,3,0,0,0,49,0,0,108,1,0
50,74,0,0,0,1,0,0,0,1,59,0,0,147,1,2
50,75,0,1,2,0,3,0,0,3,33,0,0,113,1,3
50,76,0,0,0,0,16,2,2,13,36,0,0,152,0,3
50,77,0,5,0,0,0,0,0,0,47,1,0,138,1,1
50,78,0,2,0,0,1,0,1,0,65,0,1,116,1,0
50,79,0,1,0,0,0,0,0,1,32,1,0,116,2,0
50,80,0,0,2,0,10,0,0,0,40,0,1,137,3,0
50,81,0,6,0,0,3,0,0,2,10,0,0,10,0,0
50,82,0,2,1,1,3,1,0,1,51,0,0,105,0,3
50,83,0,5,1,2,58,1,1,3,49,0,1,81,0,1
50,84,0,0,0,1,27,0,0,8,10,1,0,13,0,0
50,85,0,5,2,0,28,0,1,10,1,0,0,9,0,0
50,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,87,0,1,1,1,19,1,0,5,1,0,0,1,0,0
50,88,0,1,1,1,22,1,0,8,4,0,1,2,0,0
50,89,0,3,7,7,128,2,2,54,52,0,0,6,0,0
50,90,1,6,5,0,95,1,1,33,22,0,1,10,0,0
50,91,0,2,2,3,109,1,2,29,36,1,2,13,0,0
50,92,0,5,10,7,103,2,4,46,45,0,3,10,0,1
50,93,0,2,1,0,26,1,0,7,10,0,1,1,2,0
